"asset_key","game_number","game_id","display_name","category","platforms","asset_type","size","output_path","prompt_policy","generation_status","review_status","source_generated_image"
"0295_hero_stardew_valley","295","stardew_valley","Stardew Valley","Simulation","PC","hero","1380x280","Assets/Heroes/stardew_valley_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0296_icon_starfox_64","296","starfox_64","Starfox 64","Console Game","N64","icon","256x256","Assets/starfox_64.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0296_thumb_starfox_64","296","starfox_64","Starfox 64","Console Game","N64","thumbnail","488x256","Assets/Thumbs/starfox_64_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0296_hero_starfox_64","296","starfox_64","Starfox 64","Console Game","N64","hero","1380x280","Assets/Heroes/starfox_64_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0297_icon_stick_ranger","297","stick_ranger","Stick Ranger","PC Game","PC","icon","256x256","Assets/stick_ranger.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0297_thumb_stick_ranger","297","stick_ranger","Stick Ranger","PC Game","PC","thumbnail","488x256","Assets/Thumbs/stick_ranger_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0297_hero_stick_ranger","297","stick_ranger","Stick Ranger","PC Game","PC","hero","1380x280","Assets/Heroes/stick_ranger_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0298_icon_streets_of_rage","298","streets_of_rage","Streets of Rage","Console Game","GEN","icon","256x256","Assets/streets_of_rage.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0298_thumb_streets_of_rage","298","streets_of_rage","Streets of Rage","Console Game","GEN","thumbnail","488x256","Assets/Thumbs/streets_of_rage_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0298_hero_streets_of_rage","298","streets_of_rage","Streets of Rage","Console Game","GEN","hero","1380x280","Assets/Heroes/streets_of_rage_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0299_icon_subnautica","299","subnautica","Subnautica","Simulation","PC","icon","256x256","Assets/subnautica.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0299_thumb_subnautica","299","subnautica","Subnautica","Simulation","PC","thumbnail","488x256","Assets/Thumbs/subnautica_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0299_hero_subnautica","299","subnautica","Subnautica","Simulation","PC","hero","1380x280","Assets/Heroes/subnautica_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0300_icon_super_cat_planet","300","super_cat_planet","Super Cat Planet","Platformer","PC","icon","256x256","Assets/super_cat_planet.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0300_thumb_super_cat_planet","300","super_cat_planet","Super Cat Planet","Platformer","PC","thumbnail","488x256","Assets/Thumbs/super_cat_planet_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0300_hero_super_cat_planet","300","super_cat_planet","Super Cat Planet","Platformer","PC","hero","1380x280","Assets/Heroes/super_cat_planet_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0301_icon_super_junkoid","301","super_junkoid","Super Junkoid","Console Game","SNES","icon","256x256","Assets/super_junkoid.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0301_thumb_super_junkoid","301","super_junkoid","Super Junkoid","Console Game","SNES","thumbnail","488x256","Assets/Thumbs/super_junkoid_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0301_hero_super_junkoid","301","super_junkoid","Super Junkoid","Console Game","SNES","hero","1380x280","Assets/Heroes/super_junkoid_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0302_icon_super_mario_land_2_6_golden_coins","302","super_mario_land_2_6_golden_coins","Super Mario Land 2: 6 Golden Coins","Platformer","GB","icon","256x256","Assets/super_mario_land_2_6_golden_coins.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0302_thumb_super_mario_land_2_6_golden_coins","302","super_mario_land_2_6_golden_coins","Super Mario Land 2: 6 Golden Coins","Platformer","GB","thumbnail","488x256","Assets/Thumbs/super_mario_land_2_6_golden_coins_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0302_hero_super_mario_land_2_6_golden_coins","302","super_mario_land_2_6_golden_coins","Super Mario Land 2: 6 Golden Coins","Platformer","GB","hero","1380x280","Assets/Heroes/super_mario_land_2_6_golden_coins_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0303_icon_super_mario_sunshine","303","super_mario_sunshine","Super Mario Sunshine","Platformer","GC","icon","256x256","Assets/super_mario_sunshine.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0303_thumb_super_mario_sunshine","303","super_mario_sunshine","Super Mario Sunshine","Platformer","GC","thumbnail","488x256","Assets/Thumbs/super_mario_sunshine_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0303_hero_super_mario_sunshine","303","super_mario_sunshine","Super Mario Sunshine","Platformer","GC","hero","1380x280","Assets/Heroes/super_mario_sunshine_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0304_icon_super_mario_sunshine_arcade_2","304","super_mario_sunshine_arcade_2","Super Mario Sunshine Arcade 2","Platformer","GC","icon","256x256","Assets/super_mario_sunshine_arcade_2.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0304_thumb_super_mario_sunshine_arcade_2","304","super_mario_sunshine_arcade_2","Super Mario Sunshine Arcade 2","Platformer","GC","thumbnail","488x256","Assets/Thumbs/super_mario_sunshine_arcade_2_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0304_hero_super_mario_sunshine_arcade_2","304","super_mario_sunshine_arcade_2","Super Mario Sunshine Arcade 2","Platformer","GC","hero","1380x280","Assets/Heroes/super_mario_sunshine_arcade_2_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0305_icon_super_mario_world","305","super_mario_world","Super Mario World","Platformer","SNES","icon","256x256","Assets/super_mario_world.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0305_thumb_super_mario_world","305","super_mario_world","Super Mario World","Platformer","SNES","thumbnail","488x256","Assets/Thumbs/super_mario_world_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0305_hero_super_mario_world","305","super_mario_world","Super Mario World","Platformer","SNES","hero","1380x280","Assets/Heroes/super_mario_world_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0306_icon_super_mario_world_2_yoshis_island","306","super_mario_world_2_yoshis_island","Super Mario World 2: Yoshi's Island","Platformer","SNES","icon","256x256","Assets/super_mario_world_2_yoshis_island.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0306_thumb_super_mario_world_2_yoshis_island","306","super_mario_world_2_yoshis_island","Super Mario World 2: Yoshi's Island","Platformer","SNES","thumbnail","488x256","Assets/Thumbs/super_mario_world_2_yoshis_island_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0306_hero_super_mario_world_2_yoshis_island","306","super_mario_world_2_yoshis_island","Super Mario World 2: Yoshi's Island","Platformer","SNES","hero","1380x280","Assets/Heroes/super_mario_world_2_yoshis_island_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0307_icon_super_mario_64","307","super_mario_64","Super Mario 64","Platformer","N64|PC","icon","256x256","Assets/super_mario_64.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0307_thumb_super_mario_64","307","super_mario_64","Super Mario 64","Platformer","N64|PC","thumbnail","488x256","Assets/Thumbs/super_mario_64_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0307_hero_super_mario_64","307","super_mario_64","Super Mario 64","Platformer","N64|PC","hero","1380x280","Assets/Heroes/super_mario_64_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0308_icon_super_mario_rpg","308","super_mario_rpg","Super Mario RPG","RPG","SNES","icon","256x256","Assets/super_mario_rpg.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0308_thumb_super_mario_rpg","308","super_mario_rpg","Super Mario RPG","RPG","SNES","thumbnail","488x256","Assets/Thumbs/super_mario_rpg_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0308_hero_super_mario_rpg","308","super_mario_rpg","Super Mario RPG","RPG","SNES","hero","1380x280","Assets/Heroes/super_mario_rpg_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0309_icon_super_metroid","309","super_metroid","Super Metroid","Action RPG","SNES","icon","256x256","Assets/super_metroid.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0309_thumb_super_metroid","309","super_metroid","Super Metroid","Action RPG","SNES","thumbnail","488x256","Assets/Thumbs/super_metroid_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0309_hero_super_metroid","309","super_metroid","Super Metroid","Action RPG","SNES","hero","1380x280","Assets/Heroes/super_metroid_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0310_icon_super_metroid_map_rando","310","super_metroid_map_rando","Super Metroid Map Rando","Action RPG","SNES","icon","256x256","Assets/super_metroid_map_rando.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0310_thumb_super_metroid_map_rando","310","super_metroid_map_rando","Super Metroid Map Rando","Action RPG","SNES","thumbnail","488x256","Assets/Thumbs/super_metroid_map_rando_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0310_hero_super_metroid_map_rando","310","super_metroid_map_rando","Super Metroid Map Rando","Action RPG","SNES","hero","1380x280","Assets/Heroes/super_metroid_map_rando_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0311_icon_super_smash_bros_melee","311","super_smash_bros_melee","Super Smash Bros. Melee","PC Game","PC","icon","256x256","Assets/super_smash_bros_melee.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0311_thumb_super_smash_bros_melee","311","super_smash_bros_melee","Super Smash Bros. Melee","PC Game","PC","thumbnail","488x256","Assets/Thumbs/super_smash_bros_melee_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0311_hero_super_smash_bros_melee","311","super_smash_bros_melee","Super Smash Bros. Melee","PC Game","PC","hero","1380x280","Assets/Heroes/super_smash_bros_melee_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0312_icon_system_shock_2","312","system_shock_2","System Shock 2","Shooter","PC","icon","256x256","Assets/system_shock_2.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0312_thumb_system_shock_2","312","system_shock_2","System Shock 2","Shooter","PC","thumbnail","488x256","Assets/Thumbs/system_shock_2_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0312_hero_system_shock_2","312","system_shock_2","System Shock 2","Shooter","PC","hero","1380x280","Assets/Heroes/system_shock_2_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0313_icon_tcg_card_shop_simulator","313","tcg_card_shop_simulator","TCG Card Shop Simulator","Simulation","PC","icon","256x256","Assets/tcg_card_shop_simulator.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0313_thumb_tcg_card_shop_simulator","313","tcg_card_shop_simulator","TCG Card Shop Simulator","Simulation","PC","thumbnail","488x256","Assets/Thumbs/tcg_card_shop_simulator_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0313_hero_tcg_card_shop_simulator","313","tcg_card_shop_simulator","TCG Card Shop Simulator","Simulation","PC","hero","1380x280","Assets/Heroes/tcg_card_shop_simulator_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0314_icon_terraria","314","terraria","Terraria","Simulation","PC","icon","256x256","Assets/terraria.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0314_thumb_terraria","314","terraria","Terraria","Simulation","PC","thumbnail","488x256","Assets/Thumbs/terraria_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0314_hero_terraria","314","terraria","Terraria","Simulation","PC","hero","1380x280","Assets/Heroes/terraria_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0315_icon_tevi","315","tevi","TEVI","Action RPG","PC","icon","256x256","Assets/tevi.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0315_thumb_tevi","315","tevi","TEVI","Action RPG","PC","thumbnail","488x256","Assets/Thumbs/tevi_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0315_hero_tevi","315","tevi","TEVI","Action RPG","PC","hero","1380x280","Assets/Heroes/tevi_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0316_icon_the_binding_of_isaac_repentance","316","the_binding_of_isaac_repentance","The Binding of Isaac: Repentance","Indie","PC","icon","256x256","Assets/the_binding_of_isaac_repentance.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0316_thumb_the_binding_of_isaac_repentance","316","the_binding_of_isaac_repentance","The Binding of Isaac: Repentance","Indie","PC","thumbnail","488x256","Assets/Thumbs/the_binding_of_isaac_repentance_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0316_hero_the_binding_of_isaac_repentance","316","the_binding_of_isaac_repentance","The Binding of Isaac: Repentance","Indie","PC","hero","1380x280","Assets/Heroes/the_binding_of_isaac_repentance_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0317_icon_the_forged_curse","317","the_forged_curse","The Forged Curse","Console Game","PICO-8","icon","256x256","Assets/the_forged_curse.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0317_thumb_the_forged_curse","317","the_forged_curse","The Forged Curse","Console Game","PICO-8","thumbnail","488x256","Assets/Thumbs/the_forged_curse_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0317_hero_the_forged_curse","317","the_forged_curse","The Forged Curse","Console Game","PICO-8","hero","1380x280","Assets/Heroes/the_forged_curse_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0318_icon_the_grinch","318","the_grinch","The Grinch","Console Game","PS1","icon","256x256","Assets/the_grinch.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0318_thumb_the_grinch","318","the_grinch","The Grinch","Console Game","PS1","thumbnail","488x256","Assets/Thumbs/the_grinch_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0318_hero_the_grinch","318","the_grinch","The Grinch","Console Game","PS1","hero","1380x280","Assets/Heroes/the_grinch_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0319_icon_the_legend_of_heroes_trails_in_the_sky_the_3rd","319","the_legend_of_heroes_trails_in_the_sky_the_3rd","The Legend of Heroes: Trails in the Sky the 3rd","RPG","PC","icon","256x256","Assets/the_legend_of_heroes_trails_in_the_sky_the_3rd.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0319_thumb_the_legend_of_heroes_trails_in_the_sky_the_3rd","319","the_legend_of_heroes_trails_in_the_sky_the_3rd","The Legend of Heroes: Trails in the Sky the 3rd","RPG","PC","thumbnail","488x256","Assets/Thumbs/the_legend_of_heroes_trails_in_the_sky_the_3rd_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0319_hero_the_legend_of_heroes_trails_in_the_sky_the_3rd","319","the_legend_of_heroes_trails_in_the_sky_the_3rd","The Legend of Heroes: Trails in the Sky the 3rd","RPG","PC","hero","1380x280","Assets/Heroes/the_legend_of_heroes_trails_in_the_sky_the_3rd_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0320_icon_the_legend_of_zelda","320","the_legend_of_zelda","The Legend of Zelda","Adventure","NES","icon","256x256","Assets/the_legend_of_zelda.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0320_thumb_the_legend_of_zelda","320","the_legend_of_zelda","The Legend of Zelda","Adventure","NES","thumbnail","488x256","Assets/Thumbs/the_legend_of_zelda_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0320_hero_the_legend_of_zelda","320","the_legend_of_zelda","The Legend of Zelda","Adventure","NES","hero","1380x280","Assets/Heroes/the_legend_of_zelda_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0321_icon_the_legend_of_zelda_ii_the_adventure_of_link","321","the_legend_of_zelda_ii_the_adventure_of_link","The Legend of Zelda II: The Adventure of Link","Adventure","NES","icon","256x256","Assets/the_legend_of_zelda_ii_the_adventure_of_link.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0321_thumb_the_legend_of_zelda_ii_the_adventure_of_link","321","the_legend_of_zelda_ii_the_adventure_of_link","The Legend of Zelda II: The Adventure of Link","Adventure","NES","thumbnail","488x256","Assets/Thumbs/the_legend_of_zelda_ii_the_adventure_of_link_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0321_hero_the_legend_of_zelda_ii_the_adventure_of_link","321","the_legend_of_zelda_ii_the_adventure_of_link","The Legend of Zelda II: The Adventure of Link","Adventure","NES","hero","1380x280","Assets/Heroes/the_legend_of_zelda_ii_the_adventure_of_link_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0322_icon_alttp","322","alttp","The Legend of Zelda: A Link to the Past","Adventure","SNES","icon","256x256","Assets/alttp.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0322_thumb_alttp","322","alttp","The Legend of Zelda: A Link to the Past","Adventure","SNES","thumbnail","488x256","Assets/Thumbs/alttp_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0322_hero_alttp","322","alttp","The Legend of Zelda: A Link to the Past","Adventure","SNES","hero","1380x280","Assets/Heroes/alttp_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0323_icon_the_legend_of_zelda_links_awakening_dx","323","the_legend_of_zelda_links_awakening_dx","The Legend of Zelda: Link's Awakening DX","Adventure","GBC","icon","256x256","Assets/the_legend_of_zelda_links_awakening_dx.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0323_thumb_the_legend_of_zelda_links_awakening_dx","323","the_legend_of_zelda_links_awakening_dx","The Legend of Zelda: Link's Awakening DX","Adventure","GBC","thumbnail","488x256","Assets/Thumbs/the_legend_of_zelda_links_awakening_dx_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0323_hero_the_legend_of_zelda_links_awakening_dx","323","the_legend_of_zelda_links_awakening_dx","The Legend of Zelda: Link's Awakening DX","Adventure","GBC","hero","1380x280","Assets/Heroes/the_legend_of_zelda_links_awakening_dx_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0324_icon_the_legend_of_zelda_ocarina_of_time","324","the_legend_of_zelda_ocarina_of_time","The Legend of Zelda: Ocarina of Time","Adventure","N64","icon","256x256","Assets/the_legend_of_zelda_ocarina_of_time.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0324_thumb_the_legend_of_zelda_ocarina_of_time","324","the_legend_of_zelda_ocarina_of_time","The Legend of Zelda: Ocarina of Time","Adventure","N64","thumbnail","488x256","Assets/Thumbs/the_legend_of_zelda_ocarina_of_time_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0324_hero_the_legend_of_zelda_ocarina_of_time","324","the_legend_of_zelda_ocarina_of_time","The Legend of Zelda: Ocarina of Time","Adventure","N64","hero","1380x280","Assets/Heroes/the_legend_of_zelda_ocarina_of_time_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0325_icon_the_legend_of_zelda_ocarina_of_time_ship_of_harkinian","325","the_legend_of_zelda_ocarina_of_time_ship_of_harkinian","The Legend of Zelda: Ocarina of Time (Ship of Harkinian)","Adventure","PC","icon","256x256","Assets/the_legend_of_zelda_ocarina_of_time_ship_of_harkinian.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0325_thumb_the_legend_of_zelda_ocarina_of_time_ship_of_harkinian","325","the_legend_of_zelda_ocarina_of_time_ship_of_harkinian","The Legend of Zelda: Ocarina of Time (Ship of Harkinian)","Adventure","PC","thumbnail","488x256","Assets/Thumbs/the_legend_of_zelda_ocarina_of_time_ship_of_harkinian_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0325_hero_the_legend_of_zelda_ocarina_of_time_ship_of_harkinian","325","the_legend_of_zelda_ocarina_of_time_ship_of_harkinian","The Legend of Zelda: Ocarina of Time (Ship of Harkinian)","Adventure","PC","hero","1380x280","Assets/Heroes/the_legend_of_zelda_ocarina_of_time_ship_of_harkinian_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0326_icon_the_legend_of_zelda_ocarina_of_time_but_its_just_master_quest_water_temple","326","the_legend_of_zelda_ocarina_of_time_but_its_just_master_quest_water_temple","The Legend of Zelda: Ocarina of Time but it's just Master Quest Water Temple","Adventure","N64","icon","256x256","Assets/the_legend_of_zelda_ocarina_of_time_but_its_just_master_quest_water_temple.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0326_thumb_the_legend_of_zelda_ocarina_of_time_but_its_just_master_quest_water_temple","326","the_legend_of_zelda_ocarina_of_time_but_its_just_master_quest_water_temple","The Legend of Zelda: Ocarina of Time but it's just Master Quest Water Temple","Adventure","N64","thumbnail","488x256","Assets/Thumbs/the_legend_of_zelda_ocarina_of_time_but_its_just_master_quest_water_temple_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0326_hero_the_legend_of_zelda_ocarina_of_time_but_its_just_master_quest_water_temple","326","the_legend_of_zelda_ocarina_of_time_but_its_just_master_quest_water_temple","The Legend of Zelda: Ocarina of Time but it's just Master Quest Water Temple","Adventure","N64","hero","1380x280","Assets/Heroes/the_legend_of_zelda_ocarina_of_time_but_its_just_master_quest_water_temple_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0327_icon_the_legend_of_zelda_majoras_mask","327","the_legend_of_zelda_majoras_mask","The Legend of Zelda: Majora's Mask","Adventure","N64|PC","icon","256x256","Assets/the_legend_of_zelda_majoras_mask.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0327_thumb_the_legend_of_zelda_majoras_mask","327","the_legend_of_zelda_majoras_mask","The Legend of Zelda: Majora's Mask","Adventure","N64|PC","thumbnail","488x256","Assets/Thumbs/the_legend_of_zelda_majoras_mask_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0327_hero_the_legend_of_zelda_majoras_mask","327","the_legend_of_zelda_majoras_mask","The Legend of Zelda: Majora's Mask","Adventure","N64|PC","hero","1380x280","Assets/Heroes/the_legend_of_zelda_majoras_mask_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0328_icon_the_legend_of_zelda_oracle_of_ages","328","the_legend_of_zelda_oracle_of_ages","The Legend of Zelda: Oracle of Ages","Adventure","GBC","icon","256x256","Assets/the_legend_of_zelda_oracle_of_ages.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0328_thumb_the_legend_of_zelda_oracle_of_ages","328","the_legend_of_zelda_oracle_of_ages","The Legend of Zelda: Oracle of Ages","Adventure","GBC","thumbnail","488x256","Assets/Thumbs/the_legend_of_zelda_oracle_of_ages_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0328_hero_the_legend_of_zelda_oracle_of_ages","328","the_legend_of_zelda_oracle_of_ages","The Legend of Zelda: Oracle of Ages","Adventure","GBC","hero","1380x280","Assets/Heroes/the_legend_of_zelda_oracle_of_ages_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0329_icon_the_legend_of_zelda_oracle_of_seasons","329","the_legend_of_zelda_oracle_of_seasons","The Legend of Zelda: Oracle of Seasons","Adventure","GBC","icon","256x256","Assets/the_legend_of_zelda_oracle_of_seasons.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0329_thumb_the_legend_of_zelda_oracle_of_seasons","329","the_legend_of_zelda_oracle_of_seasons","The Legend of Zelda: Oracle of Seasons","Adventure","GBC","thumbnail","488x256","Assets/Thumbs/the_legend_of_zelda_oracle_of_seasons_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0329_hero_the_legend_of_zelda_oracle_of_seasons","329","the_legend_of_zelda_oracle_of_seasons","The Legend of Zelda: Oracle of Seasons","Adventure","GBC","hero","1380x280","Assets/Heroes/the_legend_of_zelda_oracle_of_seasons_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0330_icon_the_legend_of_zelda_the_wind_waker","330","the_legend_of_zelda_the_wind_waker","The Legend of Zelda: The Wind Waker","Adventure","GC","icon","256x256","Assets/the_legend_of_zelda_the_wind_waker.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0330_thumb_the_legend_of_zelda_the_wind_waker","330","the_legend_of_zelda_the_wind_waker","The Legend of Zelda: The Wind Waker","Adventure","GC","thumbnail","488x256","Assets/Thumbs/the_legend_of_zelda_the_wind_waker_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0330_hero_the_legend_of_zelda_the_wind_waker","330","the_legend_of_zelda_the_wind_waker","The Legend of Zelda: The Wind Waker","Adventure","GC","hero","1380x280","Assets/Heroes/the_legend_of_zelda_the_wind_waker_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0331_icon_the_legend_of_zelda_the_minish_cap","331","the_legend_of_zelda_the_minish_cap","The Legend of Zelda: The Minish Cap","Adventure","GBA","icon","256x256","Assets/the_legend_of_zelda_the_minish_cap.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0331_thumb_the_legend_of_zelda_the_minish_cap","331","the_legend_of_zelda_the_minish_cap","The Legend of Zelda: The Minish Cap","Adventure","GBA","thumbnail","488x256","Assets/Thumbs/the_legend_of_zelda_the_minish_cap_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0331_hero_the_legend_of_zelda_the_minish_cap","331","the_legend_of_zelda_the_minish_cap","The Legend of Zelda: The Minish Cap","Adventure","GBA","hero","1380x280","Assets/Heroes/the_legend_of_zelda_the_minish_cap_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0332_icon_the_legend_of_zelda_twilight_princess","332","the_legend_of_zelda_twilight_princess","The Legend of Zelda: Twilight Princess","Adventure","GC","icon","256x256","Assets/the_legend_of_zelda_twilight_princess.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
